Date;BAJAJ-AUTO;EICHERMOT;HEROMOTOCO;M&M;MARUTI;TATAMOTORS;AXISBANK;HDFCBANK;ICICIBANK;INDUSINDBK;KOTAKBANK;SBIN;YESBANK;GRASIM;ULTRACEMCO;UPL;LT;ASIANPAINT;HINDUNILVR;ITC;TITAN;BPCL;GAIL;HINDPETRO;IOC;ONGC;RELIANCE;NTPC;POWERGRID;BAJAJFINSV;BAJFINANCE;HDFC;IBULHSGFIN;HCLTECH;INFY;TCS;TECHM;WIPRO;ZEEL;COALINDIA;HINDALCO;TATASTEEL;VEDL;CIPLA;DRREDDY;LUPIN;SUNPHARMA;ADANIPORTS;BHARTIARTL;ABB;ACC;ABCAPITAL;AMBUJACEM;ASHOKLEY;AUROPHARMA;DMART;BANKBARODA;BEL;BHEL;BOSCHLTD;BRITANNIA;CADILAHC;COLPAL;CONCOR;CUMMINS;DABUR;DLF;EMAMI;GICRE;GODREJCP;HAVELLS;HINDZINC;ICICIPRULI;IDEA;INDIGO;JSWSTEEL;L&TFH;LICHSGFIN;MARICO;MOTHERSUMI;MRF;NHPC;NMDC;OIL;OFSS;PETRONET;PIDILITIND;PEL;PFC;PGHH;PNB;RECLTD;SAIL;SBILIFE;SHREECEM;SRTRANSFIN;SIEMENS;SUNTV;MCDOWELL-N
2016-06-24;;18662.2;3058.75;;4070.05;449.4;510.5;1161.9;230.95;1095.8;733.9;211.25;1080.5;4291.2;3289.95;540.2;1430.6;989.55;859.1;354.1;390.45;1013.45;377.15;935.5;419.05;209.4;951.45;149.2;155.8;2077.65;7588.1;1222.75;656.0;741.85;1194.55;2573.95;507.05;555.15;448.4;312.25;117.3;312.65;117.85;476.55;3153.25;1462.9;754.75;201.9;355.85;1212.35;1568.1;;248.1;96.25;700.9;;147.15;1248.2;118.25;21159.75;2632.95;312.2;885.3;1359.05;;310.85;133.45;;;1511.5;359.5;169.65;;99.55;1004.5;1383.2;;478.0;256.5;275.5;31317.25;24.05;90.4;348.25;3395.5;290.55;689.45;1421.45;162.4;6230.65;102.4;162.45;42.35;;14245.95;1146.9;1257.4;349.5;
2016-06-27;;18710.65;3052.0;;4025.1;448.95;514.45;1159.95;232.7;1079.8;739.4;217.15;1075.75;4368.5;3396.0;545.0;1466.75;974.3;858.85;358.95;391.5;1038.2;379.95;974.3;421.05;210.15;955.65;149.2;154.0;2181.9;7695.6;1214.6;659.3;735.05;1166.2;2495.85;504.65;548.0;439.8;308.1;119.8;310.5;122.35;489.05;3246.6;1479.15;773.75;203.85;351.15;1213.0;1601.0;;254.4;97.35;723.9;;151.85;1257.6;119.05;20930.7;2683.3;320.05;885.9;1355.3;;318.9;134.75;;;1521.85;359.6;168.2;;100.35;1017.65;1386.0;;482.35;256.7;272.9;31870.95;24.4;90.55;348.45;3392.85;287.05;706.0;1390.15;162.4;6218.55;104.35;165.85;42.75;;14438.9;1156.45;1255.45;354.8;
2016-06-28;;19166.35;3020.4;;4078.7;440.4;514.0;1166.95;233.15;1084.7;743.3;215.9;1069.9;4459.0;3400.8;546.15;1474.05;980.2;887.75;368.5;389.9;1051.7;376.9;993.75;434.95;211.35;957.8;148.0;155.45;2196.1;7696.65;1228.9;665.4;713.2;1159.15;2463.95;501.0;542.4;436.9;313.3;118.05;311.5;123.15;497.35;3273.05;1544.7;;202.9;357.1;1198.35;1598.4;;251.9;98.95;730.1;;154.4;1248.9;118.95;21523.4;2748.15;320.95;898.25;1381.25;;313.0;133.4;;;1528.8;357.6;171.65;;104.35;1019.95;1426.5;;497.65;256.4;278.1;32941.9;24.9;91.6;346.05;3404.15;;707.45;;;6132.8;104.3;166.05;42.9;;14212.75;;1293.4;;
2016-06-29;;19116.15;3156.55;;4131.25;447.25;517.85;1168.3;236.65;1101.3;752.8;217.2;1072.7;4473.65;3395.25;549.65;1483.2;994.2;883.8;366.3;396.5;1054.35;385.25;987.0;441.35;214.75;966.9;152.1;159.25;2298.1;7685.8;1248.55;661.75;728.45;1176.85;2502.9;504.95;554.55;444.95;311.0;119.95;313.6;127.35;502.45;3274.7;1532.9;770.3;203.05;356.2;1210.95;1598.95;;255.9;99.0;738.0;;153.9;1270.6;121.95;22686.2;2771.4;323.3;908.7;1451.1;;304.4;143.65;;;1556.85;357.15;177.05;;105.0;1018.2;1444.6;;490.4;259.2;276.9;33519.2;25.0;93.8;351.6;3445.4;290.05;723.15;1399.7;166.45;6183.1;104.4;172.1;43.8;;14440.55;1144.85;1285.25;356.2;
2016-06-30;;19222.4;3178.25;;4187.2;459.25;533.5;1176.45;240.55;1111.6;763.35;218.8;1107.1;4665.65;3411.0;550.1;1496.5;1003.3;898.55;368.4;406.25;1072.15;385.15;996.25;441.0;216.3;969.15;156.3;163.1;2321.6;7996.7;1253.6;671.05;730.45;1170.8;2553.1;505.75;557.95;456.5;313.0;122.85;321.95;131.95;501.0;3381.7;1539.7;763.1;206.85;366.8;1223.95;1616.05;;254.8;98.35;742.5;;153.95;1267.1;127.7;22648.75;2758.95;328.2;918.5;1430.55;;308.65;149.95;;;1607.25;359.9;180.55;;106.6;1015.35;1464.35;;495.0;263.6;290.1;33077.65;25.2;93.85;352.2;3464.25;294.2;719.9;1446.05;169.4;6263.15;105.9;173.45;45.35;;14546.45;1203.9;1309.7;363.95;
2016-07-01;;19155.1;3186.05;;4165.4;457.9;542.9;1174.5;240.35;1123.35;753.4;219.6;1129.7;4643.25;3424.1;560.5;1542.65;1002.5;897.6;252.35;405.85;1091.95;395.35;1021.3;474.3;225.0;973.45;156.75;165.15;2354.8;8167.2;1242.35;679.7;731.7;1172.4;2500.85;511.4;558.9;452.3;310.1;124.75;328.1;135.2;508.6;3484.1;1552.85;763.35;204.3;368.35;1222.5;1617.4;;252.95;99.4;746.25;;156.6;1271.75;132.05;22684.3;2808.3;328.25;920.05;1459.35;;310.8;151.45;;;1628.6;366.8;177.25;;106.05;1012.4;1463.3;;498.75;268.25;287.35;33656.65;24.95;94.2;363.55;3459.45;298.55;719.95;1461.95;177.35;6245.25;105.25;179.7;46.35;;14867.7;1226.65;1302.55;370.15;
2016-07-04;;19492.2;3159.8;;4173.8;469.5;543.85;1172.8;248.15;1107.6;743.95;223.0;1117.6;4579.9;3409.15;555.9;1568.1;1000.4;893.05;244.9;405.25;1106.15;396.8;1035.6;480.8;232.05;986.7;155.95;165.4;2351.75;8204.35;1256.25;687.4;748.35;1183.95;2494.2;519.1;561.7;461.75;317.95;125.95;331.25;138.65;510.2;3435.0;1568.95;770.8;213.25;373.35;1215.3;1605.6;;253.15;97.8;757.8;;159.8;1274.5;138.05;22249.0;2840.9;333.9;925.7;1451.65;;307.95;158.9;;;1638.0;367.4;184.95;;106.3;1044.65;1473.6;;500.85;265.05;290.15;35146.6;25.75;94.55;372.6;3475.45;295.65;719.0;1465.05;183.25;6302.25;112.65;182.15;46.8;;14656.0;1240.5;1288.75;372.95;
2016-07-05;;19431.4;3111.1;;4173.35;460.9;539.7;1165.6;245.1;1107.1;740.4;223.5;1126.4;4537.85;3375.15;546.3;1576.1;985.1;890.2;243.55;401.9;1097.95;386.55;1032.8;477.3;230.75;993.1;152.6;161.25;2314.65;8170.0;1260.7;678.7;738.4;1175.45;2485.3;515.25;564.95;461.95;321.95;123.65;333.65;137.1;507.0;3450.55;1562.9;774.5;214.55;365.9;1206.25;1589.3;;253.55;92.3;771.0;;159.45;1274.7;139.4;22538.6;2836.25;334.2;941.7;1464.5;;308.0;156.7;;;1661.75;368.65;185.25;;105.3;1017.25;1481.25;;498.75;271.8;285.15;34746.2;25.55;95.15;374.3;3516.2;295.95;713.9;1506.85;187.3;6308.6;113.95;186.85;47.5;;14882.1;1230.85;1284.95;370.75;
2016-07-07;;19593.1;3102.7;;4141.1;455.15;542.25;1185.65;244.85;1105.4;745.9;220.05;1112.1;4550.4;3382.4;554.25;1554.5;987.7;918.3;247.0;402.85;1114.1;384.8;1033.05;473.35;226.6;987.9;152.9;163.35;2323.8;8095.65;1290.55;675.7;717.1;1157.25;2429.8;504.55;559.6;447.85;315.55;127.7;317.7;143.45;514.3;3524.8;1655.75;778.2;210.05;363.35;1217.15;1604.7;;256.95;93.05;762.85;;158.15;1269.9;139.95;22729.35;2809.15;343.15;947.1;1465.95;;314.6;155.1;;;1631.6;356.4;186.9;;104.75;1013.0;1463.25;;498.05;268.75;277.3;35231.25;25.2;95.65;368.35;3574.95;294.15;712.25;1527.8;187.65;6295.4;116.85;184.1;47.1;;15486.4;1213.0;1276.35;381.6;
2016-07-08;;19451.6;3167.8;;4161.8;466.3;546.45;1174.85;241.95;1126.7;743.45;218.3;1120.25;4540.85;3400.05;551.65;1532.65;1010.7;920.7;245.85;401.45;1114.7;375.5;1029.05;468.4;223.3;978.4;153.8;164.45;2306.05;8207.8;1286.9;688.2;721.85;1158.2;2426.6;502.95;561.65;453.1;311.7;126.85;318.35;143.1;520.3;3561.25;1639.15;777.5;207.05;355.05;1256.8;1597.65;;258.1;93.8;778.95;;154.75;1258.3;137.9;22789.15;2805.05;360.3;946.45;1465.9;;312.8;154.6;;;1646.5;357.4;187.05;;102.0;1013.9;1476.95;;511.15;264.1;279.45;35391.1;25.1;94.6;360.65;3544.35;292.15;729.55;1487.6;193.95;6337.8;117.6;188.1;46.65;;15648.5;1210.8;1276.0;379.0;
2016-07-11;;19546.05;3244.55;;4272.05;484.6;544.4;1199.75;249.85;1124.45;760.55;224.7;1143.5;4564.15;3454.55;546.6;1559.8;1026.8;929.4;249.15;402.65;1133.3;378.65;1056.05;477.75;225.0;992.5;157.65;166.6;2359.15;8567.5;1314.1;715.2;716.8;1175.05;2464.15;508.4;568.85;454.45;320.9;129.05;327.0;148.65;522.0;3626.45;1669.1;789.0;217.45;359.85;1279.65;1616.8;;260.65;93.35;787.4;;162.35;1258.05;139.2;23383.45;2859.25;370.75;944.85;1451.95;;315.1;158.2;;;1657.15;357.6;190.05;;103.3;1008.7;1508.75;;523.7;269.5;279.9;35292.75;25.35;96.15;364.35;3541.1;295.2;723.2;1509.6;202.85;6328.05;127.3;193.7;47.4;;15926.0;1279.65;1299.2;383.5;
2016-07-12;;19677.1;3248.25;;4370.4;484.3;561.0;1202.15;261.7;1125.2;763.65;226.7;1153.65;4639.55;3487.3;550.2;1568.0;1020.45;925.3;248.4;406.05;1120.55;378.25;1065.6;476.65;227.9;1003.4;158.3;166.6;2429.1;8627.15;1333.75;744.1;721.35;1176.55;2464.95;507.2;570.8;454.55;317.05;135.25;342.3;159.8;515.7;3596.35;1673.75;783.05;218.0;363.3;1277.75;1620.1;;260.8;93.6;779.1;;160.75;1261.8;138.3;23454.95;2857.2;371.75;932.95;1427.7;;313.9;161.0;;;1618.0;356.9;195.4;;104.3;1012.55;1541.3;;520.7;273.45;293.05;35238.25;25.6;96.65;365.45;3490.4;295.3;721.65;1491.95;198.75;6284.2;126.25;192.05;49.5;;16032.15;1301.05;1302.45;376.7;
2016-07-13;;19536.55;3245.9;;4321.4;481.1;556.85;1197.75;261.15;1104.4;775.0;227.7;1146.7;4628.5;3434.65;561.3;1551.4;1009.5;927.45;247.1;404.8;545.6;391.85;1048.95;478.95;234.15;1008.75;157.65;161.85;2361.85;8575.3;1330.45;714.15;720.0;1193.8;2493.1;506.55;573.95;457.0;324.05;135.8;357.75;163.55;514.6;3615.6;1648.45;778.55;217.3;363.7;1262.2;1617.2;;260.6;90.95;774.2;;160.15;1246.3;141.5;23239.55;2867.6;360.55;924.3;1428.2;;317.2;157.1;;;1598.6;359.9;193.55;;106.6;998.85;1556.95;;511.6;278.55;295.3;34490.05;25.25;97.7;371.5;3536.0;287.9;716.05;1524.65;200.7;6207.2;125.05;194.8;49.85;;15516.15;1286.25;1306.45;373.35;
2016-07-14;;19517.1;3261.0;;4428.3;486.1;560.25;1200.35;268.6;1114.1;780.2;232.0;1171.45;4760.75;3500.6;569.1;1564.45;1017.6;932.95;248.7;414.9;553.4;396.1;1070.9;481.6;230.55;1004.9;158.7;165.05;2397.3;8670.15;1336.95;696.6;728.25;1176.25;2521.9;518.15;570.6;466.3;324.65;135.8;359.3;164.0;511.95;3583.2;1661.05;768.55;216.9;366.95;1258.95;1626.2;;262.65;91.5;775.8;;163.7;1278.95;144.75;23428.9;2859.75;364.55;931.2;1443.45;;313.75;156.5;;;1580.25;358.9;195.05;;107.6;991.7;1575.15;;506.75;278.4;296.7;34567.3;25.45;96.55;368.5;3514.15;288.3;715.9;1537.65;209.9;6282.4;132.95;202.6;49.8;;15675.9;1273.4;1311.45;390.4;
2016-07-15;;19781.05;3244.1;;4472.05;494.0;565.05;1223.7;265.75;1126.8;772.15;231.5;1179.2;4821.6;3531.35;566.6;1585.85;1025.9;941.5;248.85;417.75;554.75;393.75;1068.3;478.35;230.25;1012.2;156.25;164.25;2430.2;8700.05;1364.1;708.05;717.5;1072.55;2445.35;504.05;554.5;471.95;318.85;137.4;372.9;163.35;516.4;3588.0;1670.15;770.4;220.5;378.9;1271.15;1613.0;;260.85;91.7;761.5;;164.25;1252.65;142.6;23907.6;2820.6;365.8;926.8;1466.1;;312.0;156.95;;;1599.05;359.65;196.15;;111.1;970.3;1636.05;;525.45;279.05;302.3;34221.85;25.2;95.45;374.45;3524.85;290.65;718.55;1554.95;207.05;6292.85;135.95;200.0;50.0;;15698.45;1271.5;1310.35;390.5;
2016-07-18;;19954.2;3249.7;;4454.75;492.65;571.0;1227.45;263.4;1130.9;776.8;228.75;1174.5;4797.6;3498.45;555.7;1574.4;1028.5;921.95;248.9;413.8;556.15;386.15;1060.35;472.65;218.6;1006.25;155.6;163.2;2460.55;8800.7;1346.35;709.9;722.5;1081.95;2433.45;506.6;551.95;461.05;321.65;137.25;365.65;160.15;506.95;3567.75;1665.2;776.7;217.95;362.65;1271.8;1595.5;;259.95;93.0;750.4;;159.05;1243.05;139.8;24033.15;2816.3;361.05;928.9;1422.5;;313.75;154.3;;;1585.05;357.7;189.05;;103.85;950.3;1606.05;;520.2;279.95;296.8;34599.15;25.3;94.95;362.7;3569.15;287.25;713.6;1526.85;201.2;6346.75;132.2;194.5;48.3;;16007.35;1228.95;1289.45;381.7;
2016-07-19;;19709.95;3231.2;;4485.7;499.25;565.45;1218.35;269.15;1107.15;777.8;229.6;1153.35;4760.05;3507.75;553.2;1572.8;1030.7;895.15;249.05;413.25;572.15;385.75;1108.5;493.55;221.0;1017.8;156.2;166.4;2498.35;8643.05;1338.55;711.65;730.15;1086.95;2466.2;507.6;549.25;466.45;318.95;138.0;370.25;160.2;505.8;3585.9;1693.9;782.4;220.6;364.3;1294.85;1602.55;;262.7;93.45;760.7;;158.3;1241.55;139.8;24390.35;2760.05;356.7;941.0;1434.3;;310.75;152.1;;;1582.7;359.6;192.4;;106.3;947.1;1628.2;;507.95;278.7;301.95;34829.5;25.0;94.45;369.75;3581.15;285.2;724.1;1571.45;206.3;6405.5;131.15;197.5;48.45;;16116.8;1202.4;1306.25;382.85;
2016-07-20;;19849.8;3275.25;;4469.15;493.9;558.25;1232.2;267.5;1118.5;782.2;231.15;1162.8;4841.6;3559.85;552.75;1570.85;1028.55;906.9;250.25;412.1;574.5;395.4;1121.0;512.85;223.9;1023.0;157.35;168.35;2554.2;8640.1;1334.45;713.35;730.0;1083.1;2494.95;505.35;538.85;462.45;329.25;135.9;368.45;161.7;517.85;3676.65;1715.15;797.25;221.4;363.4;1301.4;1631.8;;262.0;93.45;798.05;;157.55;1249.65;144.15;24898.8;2809.45;372.75;949.05;1455.45;;304.0;157.7;;;1613.05;366.25;194.45;;105.35;951.4;1619.5;;504.15;277.2;309.0;35317.55;25.1;94.3;372.6;3629.15;292.45;728.05;1649.75;209.45;6344.75;129.4;201.45;47.85;;16261.6;1192.5;1343.9;400.55;
2016-07-21;;19755.0;3266.3;;4413.7;491.05;538.05;1228.6;261.9;1136.65;760.65;225.65;1154.65;4901.2;3638.5;559.1;1557.55;1042.7;910.05;250.6;409.2;576.25;390.8;1159.9;521.4;222.6;1006.35;154.9;162.5;2608.7;8707.85;1332.9;714.05;723.55;1079.9;2506.05;505.3;542.0;453.1;333.35;133.9;362.3;157.1;515.85;3617.0;1686.55;794.2;223.2;367.85;1273.8;1708.2;;265.9;96.85;790.3;;152.25;1237.55;140.1;24528.65;2814.75;373.3;959.65;1445.5;;305.1;154.5;;;1611.8;365.05;193.9;;105.45;946.55;1612.25;;502.8;277.75;308.85;34389.3;25.15;96.05;374.8;3651.55;292.45;729.5;1605.05;207.55;6344.2;123.65;198.85;46.65;;16431.25;1166.6;1323.95;407.5;
2016-07-22;;19812.5;3260.85;;4414.7;507.2;537.7;1230.8;263.45;1138.85;760.05;223.5;1156.7;4891.0;3639.7;584.1;1574.0;1047.05;903.2;249.85;409.7;583.2;394.75;1170.3;522.3;222.45;1014.85;156.6;166.35;2599.85;8837.8;1357.0;735.5;729.2;1072.45;2515.1;504.9;537.75;464.5;331.45;136.0;365.45;169.3;520.4;3599.85;1701.25;786.6;225.35;367.35;1287.75;1681.55;;265.05;96.7;798.55;;150.7;1236.1;140.9;24315.7;2850.9;371.85;955.25;1457.05;;307.6;158.35;;;1650.55;375.9;193.95;;106.7;953.95;1613.0;;510.9;277.05;314.6;34153.6;25.45;98.1;374.95;3575.95;295.05;731.65;1575.8;216.95;6343.95;120.2;208.95;47.95;;16305.8;1177.95;1342.4;425.55;
2016-07-25;;19972.05;3280.05;;4550.55;509.0;538.1;1246.95;268.65;1156.35;764.4;229.9;1182.75;4861.0;3670.0;579.4;1585.9;1070.65;906.95;251.75;412.75;593.5;391.65;1217.7;537.0;226.8;1022.75;157.5;168.95;2599.95;8983.65;1382.0;742.75;740.4;1080.85;2558.95;508.4;542.85;474.75;333.75;135.2;363.65;172.15;524.6;3482.35;1722.2;804.0;226.15;371.95;1299.35;1675.65;;269.0;96.15;799.45;;155.85;1243.75;147.3;24465.5;2850.4;372.0;961.7;1478.75;;306.85;163.9;;;1643.1;381.3;196.15;;107.4;956.5;1628.45;;518.55;282.9;319.3;34668.05;25.25;99.75;374.95;3570.65;297.0;735.1;1585.35;222.0;6394.25;130.2;216.25;48.3;;16074.85;1198.75;1347.85;434.0;
2016-07-26;;20112.2;3210.1;;4471.3;503.25;553.8;1238.8;261.65;1156.45;751.7;226.7;1200.15;4856.45;3628.3;578.1;1592.7;1060.75;902.7;251.75;414.0;588.35;385.6;1210.4;532.8;224.35;1024.05;158.1;171.4;2715.05;9848.35;1367.45;764.1;745.25;1088.7;2552.6;502.5;546.1;474.55;327.45;131.65;367.8;169.75;523.55;3319.65;1699.85;798.4;224.4;369.85;1287.1;1675.55;;269.8;94.4;784.1;;153.8;1226.35;147.3;24060.6;2823.8;374.85;967.75;1445.1;;303.0;161.0;;;1586.25;371.05;202.6;;107.95;942.5;1659.35;;512.7;287.1;316.3;33862.5;25.35;99.75;372.45;3569.85;297.1;725.75;1583.85;216.3;6393.0;129.3;213.6;48.55;;15988.6;1212.9;1328.15;430.5;
2016-07-27;;20339.75;3204.65;;4558.15;510.1;548.85;1236.95;270.6;1178.3;754.0;229.25;1200.45;4870.1;3650.75;608.8;1602.15;1061.8;903.85;247.4;411.7;588.5;384.85;1244.0;535.95;223.25;1013.1;159.05;172.45;2614.15;9793.45;1387.7;775.35;753.5;1085.35;2577.55;504.25;549.15;487.85;325.55;133.8;363.05;168.45;523.15;2980.2;1719.4;807.9;228.7;372.55;1284.15;1665.15;;268.0;94.7;794.6;;154.85;1219.15;149.0;24082.05;2812.8;357.75;943.2;1466.5;;307.65;160.25;;;1617.05;376.65;208.25;;106.3;948.5;1739.3;;518.45;278.1;322.2;34026.1;25.1;100.25;372.95;3553.1;298.55;730.75;1588.4;220.45;6297.45;132.8;214.75;48.75;;15988.25;1258.85;1332.9;431.5;
2016-07-28;;21099.8;3197.3;;4763.5;506.85;543.85;1248.45;272.0;1168.3;750.35;231.0;1223.5;4837.65;3678.75;610.1;1577.25;1128.0;909.4;254.3;426.6;583.8;383.8;1229.4;532.3;221.35;1026.35;158.6;176.2;2665.05;10316.8;1402.15;770.5;750.8;1077.5;2619.25;485.55;553.8;484.85;329.95;134.25;349.85;169.5;520.65;2959.75;1704.95;825.45;225.25;371.9;1262.7;1685.1;;271.55;94.1;779.3;;154.5;1221.1;149.45;24636.35;2865.3;361.8;931.4;1470.0;;307.6;161.85;;;1635.3;380.5;202.6;;105.05;948.9;1684.35;;514.1;283.3;328.1;34053.9;25.2;103.25;370.3;3724.0;297.3;751.6;1608.65;219.3;6423.35;128.95;212.1;47.35;;16287.6;1232.85;1313.0;447.2;
2016-07-29;;22460.85;3203.15;;4757.6;503.2;546.15;1246.2;262.9;1175.65;763.5;229.4;1216.95;4894.5;3718.2;624.85;1558.85;1114.15;922.55;252.45;421.4;592.65;381.75;1261.7;544.4;220.1;1014.9;158.35;176.0;2723.9;10372.65;1374.5;764.45;752.95;1073.85;2619.3;487.95;545.05;497.3;328.0;133.55;355.05;164.65;527.4;2935.35;1739.85;829.95;232.4;362.05;1264.7;1688.7;;271.25;95.25;791.45;;151.7;1235.9;145.9;24976.55;2933.8;366.9;933.35;1499.9;;303.6;161.3;;;1590.8;389.65;203.95;;104.7;987.8;1675.2;;520.0;284.25;331.4;33844.15;25.3;100.0;368.55;3685.95;298.0;730.8;1607.05;218.05;6590.45;123.35;212.2;46.95;;16110.25;1280.2;1318.5;449.0;
2016-08-01;;22325.2;3215.05;;4866.25;508.25;550.55;1242.3;249.5;1200.55;753.15;227.3;1221.4;4988.1;3755.7;611.6;1493.7;1120.9;925.0;250.6;422.3;594.6;380.0;1268.0;542.0;218.8;1009.5;159.4;177.2;2828.75;11226.25;1374.3;762.65;780.45;1085.25;2708.25;490.15;557.7;504.8;326.45;136.6;364.85;165.95;524.05;2980.5;1724.35;835.65;228.55;364.0;1254.2;1688.85;;271.0;91.6;787.75;;147.5;1240.7;141.85;24721.95;2882.2;352.7;951.65;1508.5;;302.0;161.5;;;1590.1;404.1;211.7;;103.9;971.65;1689.65;;521.9;286.55;340.7;33799.15;25.1;102.3;369.75;3578.35;312.05;733.4;1618.35;223.25;6518.65;122.25;220.2;47.35;;16287.35;1298.55;1338.45;473.2;
2016-08-02;;21846.45;3261.7;;4986.05;493.3;549.65;1243.3;245.3;1192.9;760.1;228.05;1228.4;4991.6;3676.7;588.0;1503.35;1123.35;927.4;260.8;423.45;579.35;376.25;1242.3;555.3;221.1;1012.8;159.35;178.9;2726.1;10944.1;1342.15;783.7;800.75;1083.8;2699.2;499.2;549.6;499.5;323.05;135.5;361.85;156.25;517.9;2977.35;1701.95;828.9;224.65;357.8;1233.8;1670.75;;263.85;88.15;763.75;;151.15;1239.55;138.65;24453.45;2880.7;348.05;968.65;1517.95;;301.1;158.1;;;1598.0;399.9;206.9;;103.95;866.05;1674.9;;513.45;299.1;346.2;33922.45;24.9;100.85;370.65;3568.35;310.35;739.7;1592.35;219.35;6502.4;122.7;215.25;46.05;;17084.05;1283.7;1280.6;457.15;
2016-08-03;;21368.4;3231.0;;4873.85;478.4;549.35;1240.45;242.1;1178.4;756.2;226.65;1235.55;4968.4;3667.7;583.2;1478.6;1143.4;913.8;252.7;414.75;572.9;372.4;1219.6;552.15;218.75;993.95;157.5;175.9;2645.5;10005.6;1325.45;787.6;826.15;1084.9;2656.3;496.9;547.95;492.85;326.15;135.7;358.05;157.2;529.45;2939.15;1679.85;839.6;222.85;358.85;1200.2;1668.8;;262.5;85.5;746.7;;148.85;1236.55;133.3;24753.95;2830.45;347.7;936.15;1485.15;;296.95;154.65;;;1566.95;389.95;206.7;;104.6;862.85;1686.0;;500.4;297.8;329.4;34605.85;24.45;100.0;366.65;3582.05;305.7;718.5;1582.85;215.8;6400.75;121.6;212.8;45.9;;16780.35;1239.65;1245.4;450.4;
2016-08-04;;21404.0;3276.3;;4889.65;500.0;547.5;1241.0;240.35;1166.3;756.4;225.65;1231.55;4995.5;3656.55;602.3;1469.15;1127.3;918.05;252.1;408.2;569.3;373.9;1206.0;545.8;219.85;993.0;159.05;178.2;2668.6;9969.7;1320.15;799.85;823.85;1071.8;2652.0;499.95;548.2;487.5;323.5;137.1;373.8;161.65;526.95;2962.45;1657.65;848.55;227.9;366.25;1209.2;1666.25;;264.4;86.3;750.95;;155.75;1230.95;133.9;24957.25;2880.85;368.75;942.7;1437.7;;295.65;162.15;;;1585.7;405.25;208.25;;105.5;827.45;1709.9;;511.7;294.3;348.4;35315.4;24.5;102.1;368.15;3554.2;312.6;713.7;1579.9;216.4;6350.85;122.45;214.15;46.75;;16643.7;1263.3;1255.7;461.1;
2016-08-05;;22223.15;3443.95;;4941.65;516.4;567.25;1249.25;245.95;1184.6;774.35;232.75;1258.45;5265.45;3806.9;614.0;1512.2;1143.35;925.5;252.55;416.45;586.55;382.55;1257.7;575.95;225.95;1016.25;161.45;176.5;2669.7;10094.7;1342.1;797.55;821.75;1068.0;2649.1;495.05;547.2;496.4;329.4;143.7;381.7;169.1;533.25;3008.7;1674.65;841.9;234.0;364.0;1219.45;1721.05;;275.9;88.1;769.95;;157.65;1259.35;137.7;25035.1;2884.6;376.6;959.85;1442.65;;295.75;164.5;;;1589.6;406.5;218.6;;106.2;821.55;1737.7;;518.65;296.65;351.0;37068.2;24.95;102.5;374.95;3671.2;310.5;726.5;1576.0;219.75;6367.35;123.5;217.3;48.1;;16681.1;1299.4;1293.75;462.1;
2016-08-08;;22431.65;3457.35;;4991.75;514.8;571.15;1249.6;245.25;1192.4;771.5;233.25;1265.25;5286.1;3780.25;622.15;1507.15;1148.35;929.5;249.95;419.7;606.75;381.95;1315.45;582.5;226.1;1029.25;159.85;178.5;2642.05;10034.35;1367.45;807.7;819.1;1078.7;2649.5;503.65;549.0;500.4;331.95;149.15;379.55;169.55;535.4;3036.2;1693.3;832.8;240.65;351.55;1213.8;1715.15;;276.5;89.15;772.5;;157.5;1242.35;140.15;25442.35;3152.15;373.7;1015.25;1431.95;;292.5;165.55;;;1568.45;404.05;220.95;;103.1;827.5;1728.1;;526.0;300.2;350.4;37092.45;24.95;101.75;373.9;3685.15;311.65;729.65;1591.25;223.55;6679.5;122.9;223.2;47.9;;16867.4;1289.3;1321.35;465.9;
2016-08-09;;22082.4;3411.8;;4960.85;513.8;574.1;1247.2;245.35;1186.25;764.75;235.15;1259.85;5186.35;3801.95;615.9;1500.95;1146.5;934.25;247.65;420.1;595.65;379.25;1273.25;565.55;229.0;1030.7;159.85;176.1;2604.75;10179.8;1343.0;806.85;816.85;1083.4;2650.2;502.5;551.35;512.3;337.15;146.6;375.35;165.05;532.95;3038.3;1607.25;829.35;239.75;349.45;1203.7;1685.95;;270.5;89.5;763.95;;158.45;1241.65;139.7;25379.25;3128.45;379.4;970.7;1458.95;;289.25;167.35;;;1530.0;414.3;220.35;;97.15;812.9;1710.1;;520.75;294.45;352.5;36902.45;25.55;101.3;371.4;3695.85;309.75;723.35;1633.3;224.2;6866.25;123.8;228.15;47.05;;17135.45;1288.65;1324.95;461.1;
2016-08-10;;21739.7;3317.3;;4861.6;503.45;567.9;1226.9;239.35;1158.1;761.25;231.5;1267.4;4843.5;3728.95;620.3;1483.2;1129.95;924.95;246.5;403.95;583.55;373.95;1225.0;539.0;229.05;1003.65;157.9;174.4;2695.5;9998.3;1337.15;781.5;818.15;1082.35;2675.4;497.2;542.65;515.0;337.95;145.8;370.3;164.45;521.25;2999.65;1544.4;817.65;258.45;346.45;1180.2;1618.9;;260.45;87.95;745.5;;160.4;1231.9;136.35;25022.0;3103.35;371.3;959.8;1467.35;;286.05;166.95;;;1501.9;404.7;220.0;;92.95;800.6;1709.35;;517.2;288.85;329.65;36716.85;25.9;100.0;364.0;3712.85;310.4;707.2;1604.5;217.45;6799.0;119.7;223.1;45.9;;16500.9;1276.85;1294.45;460.75;
